AGEP,SCHL,MAR,SEX,DIS,ESP,CIT,MIG,MIL,ANC,NATIVITY,DEAR,DEYE,DREM,PINCP,ESR,ST,FER,RAC1P,label
58.0,19.0,1.0,2.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,6.0,0
18.0,16.0,5.0,2.0,2.0,0.0,5.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,0.0,3.0,6.0,2.0,6.0,0
48.0,20.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,6100.0,6.0,6.0,2.0,1.0,0
35.0,20.0,1.0,2.0,2.0,0.0,1.0,3.0,4.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,1.0,0
35.0,21.0,5.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,3.0,6.0,0.0,1.0,1
58.0,21.0,3.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,18000.0,6.0,6.0,0.0,1.0,1
59.0,1.0,1.0,1.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,27000.0,1.0,6.0,0.0,8.0,0
48.0,15.0,1.0,2.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,2200.0,1.0,6.0,2.0,8.0,1
19.0,16.0,5.0,2.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,950.0,1.0,6.0,2.0,8.0,0
17.0,16.0,5.0,2.0,2.0,1.0,3.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,8.0,1
63.0,8.0,1.0,1.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,7200.0,6.0,6.0,0.0,1.0,1
63.0,8.0,1.0,2.0,1.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,1.0,3600.0,6.0,6.0,0.0,1.0,1
33.0,16.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,20000.0,1.0,6.0,2.0,1.0,1
26.0,21.0,5.0,2.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,6000.0,1.0,6.0,2.0,6.0,0
43.0,20.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,6.0,0
49.0,24.0,5.0,2.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,14400.0,6.0,6.0,2.0,2.0,1
18.0,14.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,3900.0,3.0,6.0,2.0,1.0,0
24.0,21.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,28000.0,1.0,6.0,2.0,1.0,0
24.0,21.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,28000.0,1.0,6.0,2.0,1.0,0
51.0,21.0,1.0,1.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,30000.0,1.0,6.0,0.0,1.0,0
17.0,13.0,5.0,1.0,2.0,1.0,4.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,0.0,3.0,6.0,0.0,1.0,0
15.0,12.0,5.0,2.0,2.0,1.0,4.0,1.0,0.0,4.0,2.0,2.0,2.0,2.0,0.0,0.0,6.0,2.0,1.0,0
53.0,11.0,3.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,26600.0,6.0,6.0,0.0,1.0,1
50.0,17.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,15000.0,1.0,6.0,2.0,1.0,1
21.0,16.0,5.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,16000.0,1.0,6.0,0.0,1.0,1
50.0,19.0,3.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,7200.0,3.0,6.0,0.0,3.0,1
16.0,14.0,5.0,2.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,7500.0,6.0,6.0,2.0,1.0,0
44.0,20.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,50.0,6.0,6.0,2.0,1.0,0
20.0,19.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,500.0,6.0,6.0,2.0,1.0,0
18.0,16.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,0
52.0,11.0,3.0,1.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,8.0,0
52.0,19.0,5.0,1.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,8.0,0
45.0,11.0,5.0,2.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,8.0,0
21.0,20.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,12600.0,1.0,6.0,0.0,9.0,0
40.0,21.0,1.0,2.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,6.0,1
28.0,21.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,30000.0,1.0,6.0,2.0,6.0,0
26.0,20.0,5.0,2.0,2.0,0.0,5.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,1.0,0
32.0,21.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,1.0,0
57.0,15.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,29500.0,1.0,6.0,0.0,1.0,0
58.0,19.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,10000.0,1.0,6.0,0.0,1.0,0
22.0,19.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,12000.0,1.0,6.0,0.0,1.0,0
59.0,16.0,1.0,2.0,2.0,0.0,4.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,25000.0,1.0,6.0,0.0,6.0,0
30.0,21.0,5.0,1.0,2.0,0.0,4.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,25000.0,1.0,6.0,0.0,6.0,0
23.0,21.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,16000.0,1.0,6.0,0.0,6.0,0
27.0,17.0,1.0,2.0,2.0,0.0,5.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,20000.0,1.0,6.0,2.0,6.0,0
26.0,21.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,9400.0,1.0,6.0,2.0,6.0,0
42.0,11.0,1.0,2.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,1.0,0
44.0,11.0,1.0,1.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,6300.0,1.0,6.0,0.0,1.0,0
19.0,16.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,1.0,1
41.0,22.0,1.0,2.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,0.0,3.0,6.0,2.0,6.0,0
18.0,14.0,5.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,0.0,6.0,6.0,0.0,1.0,0
45.0,20.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,1.0,0
20.0,19.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,13000.0,1.0,6.0,2.0,1.0,0
17.0,14.0,5.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,1.0,0
45.0,16.0,1.0,2.0,2.0,0.0,4.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,30000.0,1.0,6.0,2.0,9.0,0
16.0,13.0,5.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,9.0,0
40.0,22.0,1.0,2.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,0.0,6.0,6.0,2.0,8.0,0
40.0,22.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,23000.0,1.0,6.0,0.0,8.0,0
15.0,13.0,5.0,1.0,2.0,2.0,1.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,0.0,0.0,6.0,0.0,8.0,0
51.0,21.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2000.0,6.0,6.0,0.0,9.0,0
19.0,16.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,7000.0,1.0,6.0,2.0,9.0,0
15.0,12.0,5.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,1000.0,0.0,6.0,0.0,9.0,0
23.0,16.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,9100.0,1.0,6.0,1.0,1.0,1
26.0,16.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,20800.0,1.0,6.0,0.0,1.0,0
32.0,22.0,1.0,2.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,800.0,3.0,6.0,2.0,6.0,0
40.0,21.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,1.0,9000.0,1.0,6.0,0.0,1.0,1
34.0,22.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,20000.0,1.0,6.0,2.0,1.0,1
54.0,21.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,5500.0,6.0,6.0,0.0,1.0,0
16.0,14.0,5.0,2.0,2.0,2.0,1.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,1.0,0
24.0,21.0,5.0,1.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,30000.0,1.0,6.0,0.0,8.0,0
52.0,21.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,3000.0,1.0,6.0,0.0,1.0,0
46.0,9.0,1.0,1.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,27000.0,1.0,6.0,0.0,8.0,0
49.0,19.0,1.0,2.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,19200.0,3.0,6.0,2.0,8.0,0
31.0,21.0,1.0,1.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,25000.0,3.0,6.0,0.0,8.0,0
42.0,21.0,3.0,1.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,7100.0,3.0,6.0,0.0,8.0,0
48.0,19.0,1.0,2.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,6.0,0
57.0,16.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,29000.0,1.0,6.0,0.0,1.0,0
26.0,12.0,5.0,1.0,2.0,0.0,3.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,22000.0,6.0,6.0,0.0,1.0,0
60.0,9.0,3.0,1.0,1.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,1500.0,6.0,6.0,0.0,1.0,1
37.0,20.0,1.0,2.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,4000.0,1.0,6.0,2.0,1.0,0
35.0,18.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,27000.0,1.0,6.0,0.0,1.0,0
42.0,19.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,4200.0,1.0,6.0,0.0,1.0,0
39.0,21.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,27000.0,1.0,6.0,2.0,1.0,0
34.0,19.0,1.0,1.0,1.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,0.0,6.0,6.0,0.0,1.0,0
21.0,19.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2520.0,6.0,6.0,2.0,6.0,0
19.0,19.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,6.0,0
16.0,13.0,5.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,6.0,0
25.0,16.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,5500.0,1.0,6.0,0.0,8.0,0
31.0,16.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,16000.0,1.0,6.0,2.0,1.0,0
33.0,18.0,1.0,2.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,28800.0,1.0,6.0,2.0,1.0,0
29.0,19.0,5.0,2.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,26000.0,1.0,6.0,2.0,1.0,0
60.0,9.0,1.0,2.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,24000.0,1.0,6.0,0.0,1.0,0
60.0,13.0,1.0,1.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,22000.0,1.0,6.0,0.0,1.0,1
48.0,14.0,1.0,1.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,18000.0,1.0,6.0,0.0,8.0,1
45.0,15.0,1.0,2.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,8000.0,1.0,6.0,2.0,8.0,1
20.0,19.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,8.0,0
17.0,14.0,5.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2100.0,1.0,6.0,0.0,8.0,1
57.0,21.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,3.0,1.0,2.0,2.0,2.0,10000.0,6.0,6.0,0.0,1.0,0
17.0,14.0,5.0,1.0,2.0,8.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,1
39.0,5.0,1.0,2.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,30000.0,1.0,6.0,2.0,1.0,1
16.0,13.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,6.0,6.0,0.0,1.0,1
32.0,19.0,3.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,25600.0,1.0,6.0,0.0,2.0,0
27.0,21.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,24000.0,1.0,6.0,0.0,1.0,0
52.0,21.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,23000.0,1.0,6.0,0.0,1.0,0
26.0,16.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,20000.0,1.0,6.0,0.0,1.0,0
42.0,21.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,16500.0,1.0,6.0,2.0,1.0,0
40.0,12.0,1.0,2.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,8.0,0
42.0,9.0,1.0,1.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,26000.0,1.0,6.0,0.0,8.0,0
16.0,13.0,5.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,8.0,1
36.0,1.0,1.0,1.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,30000.0,1.0,6.0,0.0,1.0,1
37.0,1.0,1.0,2.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,1.0,1
59.0,9.0,1.0,1.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,30000.0,6.0,6.0,0.0,1.0,0
59.0,7.0,1.0,2.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,0
19.0,18.0,5.0,1.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,16900.0,1.0,6.0,0.0,1.0,1
26.0,16.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,30000.0,1.0,6.0,0.0,1.0,0
21.0,19.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,19000.0,1.0,6.0,2.0,1.0,0
29.0,19.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,20000.0,1.0,6.0,0.0,1.0,0
60.0,16.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,0
19.0,13.0,5.0,2.0,1.0,0.0,1.0,3.0,4.0,2.0,1.0,2.0,1.0,2.0,14280.0,3.0,6.0,2.0,1.0,0
59.0,16.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,9600.0,6.0,6.0,0.0,1.0,1
19.0,16.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,10400.0,1.0,6.0,2.0,1.0,0
15.0,13.0,5.0,1.0,2.0,1.0,1.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,4000.0,0.0,6.0,0.0,1.0,1
35.0,16.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,1.0,0
50.0,13.0,3.0,2.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,12000.0,1.0,6.0,2.0,1.0,0
55.0,11.0,3.0,1.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,13000.0,3.0,6.0,0.0,1.0,1
17.0,14.0,5.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,8.0,1
16.0,13.0,5.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,8.0,1
64.0,19.0,5.0,1.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,20000.0,1.0,6.0,0.0,1.0,1
60.0,16.0,5.0,2.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,9600.0,1.0,6.0,0.0,1.0,1
41.0,20.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,25200.0,6.0,6.0,2.0,1.0,0
16.0,12.0,5.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,0
46.0,20.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,50.0,6.0,6.0,2.0,1.0,0
20.0,16.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,8000.0,1.0,6.0,2.0,1.0,0
17.0,14.0,5.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1500.0,1.0,6.0,2.0,1.0,0
39.0,21.0,5.0,1.0,2.0,0.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,24000.0,1.0,6.0,0.0,1.0,0
37.0,21.0,5.0,2.0,2.0,0.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,16000.0,1.0,6.0,2.0,9.0,1
35.0,19.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,28000.0,1.0,6.0,2.0,1.0,1
16.0,13.0,5.0,2.0,2.0,7.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,9.0,1
60.0,19.0,3.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,13400.0,1.0,6.0,0.0,9.0,1
48.0,9.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,24000.0,1.0,6.0,2.0,1.0,0
24.0,16.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,24000.0,1.0,6.0,0.0,1.0,0
23.0,19.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,28600.0,1.0,6.0,2.0,1.0,0
32.0,18.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,1
26.0,20.0,5.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,480.0,6.0,6.0,0.0,1.0,1
19.0,16.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,0
44.0,9.0,5.0,2.0,1.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,1.0,14600.0,6.0,6.0,2.0,1.0,1
22.0,16.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,1
16.0,11.0,5.0,1.0,2.0,8.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,1
35.0,14.0,1.0,1.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,25000.0,1.0,6.0,0.0,1.0,0
15.0,13.0,5.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,6.0,2.0,1.0,1
17.0,15.0,5.0,2.0,2.0,1.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,6.0,0
57.0,20.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,30000.0,6.0,6.0,0.0,1.0,0
34.0,16.0,5.0,2.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,0.0,6.0,6.0,1.0,8.0,0
21.0,16.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,22000.0,1.0,6.0,2.0,8.0,0
25.0,16.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,25600.0,1.0,6.0,0.0,1.0,0
23.0,16.0,1.0,2.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,9000.0,6.0,6.0,1.0,1.0,1
30.0,19.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,14300.0,1.0,6.0,0.0,1.0,1
63.0,1.0,1.0,1.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,16000.0,6.0,6.0,0.0,6.0,0
61.0,1.0,1.0,2.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,30000.0,1.0,6.0,0.0,6.0,0
21.0,20.0,5.0,2.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,2000.0,1.0,6.0,2.0,6.0,0
38.0,21.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,20000.0,1.0,6.0,0.0,1.0,0
23.0,19.0,5.0,2.0,2.0,0.0,5.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,1600.0,1.0,6.0,2.0,1.0,1
31.0,16.0,5.0,1.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,2.0,1
51.0,9.0,4.0,1.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,16000.0,1.0,6.0,0.0,1.0,1
35.0,19.0,1.0,2.0,2.0,0.0,5.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,1.0,1
42.0,16.0,1.0,1.0,2.0,0.0,5.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,19200.0,1.0,6.0,0.0,1.0,1
15.0,12.0,5.0,1.0,2.0,2.0,1.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,0.0,0.0,6.0,0.0,1.0,1
35.0,16.0,3.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,3.0,6.0,0.0,1.0,0
58.0,20.0,2.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,28000.0,1.0,6.0,0.0,6.0,1
32.0,12.0,1.0,2.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,29200.0,1.0,6.0,2.0,6.0,0
16.0,12.0,5.0,1.0,2.0,1.0,1.0,1.0,0.0,3.0,1.0,2.0,2.0,2.0,1600.0,1.0,6.0,0.0,9.0,0
40.0,18.0,5.0,1.0,2.0,0.0,1.0,3.0,4.0,4.0,1.0,2.0,2.0,2.0,29700.0,1.0,6.0,0.0,9.0,0
49.0,19.0,1.0,1.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,3600.0,1.0,6.0,0.0,6.0,1
45.0,16.0,1.0,2.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,11000.0,1.0,6.0,2.0,6.0,1
29.0,23.0,1.0,2.0,2.0,0.0,5.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,6.0,0
20.0,16.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,18100.0,1.0,6.0,2.0,1.0,0
